id,status_group
64094,functional
11925,functional
59084,functional
35362,functional
65020,functional
3718,functional
44761,functional
1471,functional
23132,functional
40859,functional
62566,functional
22401,functional
35117,functional
61481,functional
27111,functional
19631,functional
1482,functional
7428,functional
3388,functional
28660,functional
50865,functional
39358,functional
11569,functional
36511,functional
49977,functional
26436,non functional
39764,functional
59511,functional
60995,functional
4370,functional
61244,functional
14604,functional
16439,functional
1934,functional
9465,functional
29854,functional
55860,functional
2174,functional
42337,functional
35051,functional
8482,functional
20941,functional
64392,functional
51397,functional
41591,functional
25771,functional
32552,functional
3331,functional
503,functional
71143,functional
57653,functional
24220,functional
67953,functional
45292,functional
68378,functional
15031,functional
58739,functional
8089,functional
21828,non functional
7638,functional
56568,functional
29502,functional
63751,functional
42267,functional
64556,functional
22629,functional
2358,functional
28752,functional
7917,functional
29189,non functional
2159,functional
43457,non functional
36883,functional
27603,functional
3144,functional
30336,functional
56071,functional
53451,functional
35703,functional
22468,functional
62861,functional
53501,functional
56510,functional
4508,functional
49951,non functional
3872,functional
56684,functional
56467,functional
18343,functional
13767,functional
62621,functional
73869,functional
71693,functional
15549,functional
29511,functional
9501,functional
39581,functional
9519,functional
64673,functional
32122,functional
10080,functional
43508,functional
45095,functional
3060,non functional
16234,functional
9795,functional
20787,functional
63937,non functional
36040,functional
67076,functional
50760,functional
63329,functional
60993,functional
10234,functional
49460,non functional
3648,functional
36292,functional
67873,functional
63551,functional
30021,functional
11373,functional
47949,functional
23075,functional
54591,functional
4415,functional
18438,functional
32803,functional
61007,functional
65713,functional
12758,functional
13084,functional
35610,functional
42439,functional
40534,functional
46477,functional
4545,functional
67788,functional
70091,functional
53996,functional
17796,functional
55847,functional
64785,functional
56381,functional
68966,functional
51300,functional
51757,functional
65640,functional
53724,functional
26908,functional
25652,functional
36271,functional
26541,non functional
70464,functional
56509,functional
70413,non functional
19540,functional
17886,functional
2095,non functional
61538,functional
65494,functional
45491,functional
37220,functional
31393,non functional
21958,functional
66499,functional
69750,functional
40828,functional
10927,functional
52853,functional
20436,functional
2178,functional
70197,functional
42000,functional
58941,functional
28955,functional
61906,functional
45217,functional
66945,non functional
7924,functional
19171,functional
40561,functional
1508,functional
26647,functional
70445,functional
50199,functional
26964,functional
16046,functional
67393,non functional
29013,functional
23734,functional
73315,non functional
31537,functional
6953,functional
4867,functional
21370,functional
65133,functional
17907,functional
41582,functional
46838,functional
23323,non functional
3973,functional
65816,functional
43626,functional
32444,functional
8155,functional
18982,functional
24533,functional
27856,functional
58445,functional
63893,functional
11225,functional
20613,functional
10638,functional
50885,functional
30237,non functional
41182,functional
21019,functional
34756,functional
32519,functional
63082,functional
13846,functional
3452,functional
8371,functional
67500,functional
18893,functional
8503,functional
62636,functional
46592,functional
29200,functional
48207,functional
5169,functional
10865,functional
27483,functional
6024,functional
12513,functional
49108,functional
72224,functional
43717,functional
66773,functional
52059,functional
14014,functional
18004,functional
49510,functional
33775,functional
59126,non functional
60508,functional
69680,functional
32334,functional
49944,functional
6160,functional
14998,functional
51635,functional
25806,functional
28063,functional
22102,non functional
21410,functional
50788,functional
30143,functional
38138,functional
37714,functional
58006,functional
63176,functional
32907,functional
63884,functional
22345,functional
58020,functional
14398,functional
14818,functional
43839,functional
2840,functional
8560,functional
21778,functional
1718,non functional
48558,functional
44952,non functional
68081,functional
7118,functional
72612,functional
15657,functional
59893,functional
18294,functional
24452,functional
60068,functional
15599,functional
58770,functional
33128,functional
6079,functional
13266,functional
61825,functional
41385,functional
4520,functional
69554,functional
26582,non functional
45162,functional
19496,functional
22059,functional
20955,functional
66852,functional
6978,functional
71666,functional
24170,non functional
43902,functional
40374,functional
32954,non functional
68984,functional
11978,functional
28449,functional
6144,functional
70655,functional
43023,functional
65545,non functional
31000,functional
25686,functional
15651,functional
19192,functional
2125,functional
65140,functional
5306,non functional
45147,functional
39443,functional
47769,functional
29520,functional
69998,functional
34484,functional
51469,functional
15856,functional
35713,functional
65399,functional
5863,functional
49266,functional
24312,functional
55651,functional
52250,functional
74244,functional
41099,functional
51305,functional
71832,functional
24812,functional
57060,functional
3193,functional
20040,functional
47417,functional
56423,functional
4770,functional
10926,functional
70775,functional
7940,functional
41872,non functional
14226,functional
1084,functional
53357,functional
38502,functional
11664,functional
45951,functional
31956,functional
72722,functional
1457,functional
58604,functional
10150,functional
33365,functional
41158,functional
49470,functional
45060,functional
42048,functional
26066,functional
5082,functional
13617,functional
70883,functional
46582,functional
13744,functional
71273,functional
2447,non functional
74063,functional
33761,functional
66706,functional
71117,functional
7078,functional
38509,functional
57945,functional
68377,functional
849,functional
47114,functional
41438,functional
21111,functional
34231,functional
56341,functional
35331,functional
61167,functional
43318,functional
21087,functional
68111,functional
11661,functional
16322,functional
54765,functional
18604,functional
62598,functional
43591,functional
51885,functional
12485,functional
1968,functional
50484,functional
32559,functional
44573,functional
9332,functional
6930,functional
30613,functional
1873,functional
57424,functional
20682,functional
20526,functional
57709,functional
19588,functional
27587,functional
9984,non functional
70608,functional
64499,functional
38582,functional
359,functional
37242,functional
28004,functional
45813,functional
56875,functional
12955,functional
53634,functional
20259,functional
24333,functional
48864,functional
3186,functional
40617,functional
39727,non functional
26524,functional
49963,functional
33392,functional
65604,non functional
25439,functional
32689,functional
38311,non functional
32588,functional
51097,functional
21616,functional
1546,functional
50592,functional
15153,functional
60451,functional
44259,functional
1984,functional
59320,functional
2798,functional
34288,functional
38812,functional
14868,functional
64873,functional
22140,functional
36875,functional
66406,functional
12160,functional
60923,functional
41028,functional
72710,functional
10978,functional
67002,functional
60951,functional
51701,functional
59284,functional
26460,functional
23917,functional
20634,functional
39770,functional
12535,functional
35931,functional
14955,functional
48997,functional
71077,functional
10225,functional
48523,functional
44597,functional
18030,functional
8365,functional
49370,functional
55014,functional
10408,functional
42461,functional
52750,functional
51655,functional
43087,non functional
32537,functional
17470,functional
46205,functional
37807,functional
72385,functional
36930,functional
48369,non functional
13017,functional
49421,non functional
21523,functional
67645,functional
50154,functional
47337,functional
44517,functional
23021,functional
18671,functional
3281,functional
72728,functional
17644,functional
37494,functional
71115,functional
12145,functional
28083,functional
1639,functional
17981,functional
18042,functional
25894,functional
18132,functional
9731,functional
25433,functional
31007,functional
18822,functional
27827,functional
47700,non functional
46699,non functional
49699,functional
72914,non functional
49846,functional
29828,functional
59807,functional
30737,functional
27267,functional
54308,functional
41628,functional
56360,functional
50354,functional
68698,functional
40031,functional
23191,functional
59440,functional
53544,functional
57825,functional
59732,functional
11743,functional
27778,functional
4460,functional
45776,functional
46743,functional
68878,functional
20967,functional
59833,non functional
53635,functional
45831,non functional
59065,functional
56369,functional
23763,functional
38235,functional
51342,functional
29236,functional
38335,functional
25358,functional
66427,functional
20769,functional
24754,functional
3797,functional
53859,functional
27206,functional
58407,functional
13374,functional
11028,functional
26982,functional
14778,functional
51587,functional
17015,non functional
25028,functional
35293,functional
8068,functional
73052,functional
51753,functional
15035,functional
60817,functional
55374,non functional
12074,non functional
6287,functional
13418,functional
243,non functional
57081,functional
14525,functional
13389,functional
21136,functional
34199,functional
25206,functional
55334,non functional
30168,functional
32421,functional
4537,functional
46300,non functional
73414,functional
36899,functional
27797,functional
48131,functional
70738,functional
56821,functional
67513,functional
48623,functional
7283,functional
3421,functional
44581,functional
72733,functional
46120,functional
5664,functional
23177,functional
62023,functional
54573,functional
2311,functional
36977,non functional
62283,functional
28008,functional
4365,functional
49342,functional
74206,functional
17681,functional
33887,functional
13667,functional
38183,functional
61501,functional
69225,functional
7730,functional
64895,functional
496,functional
42433,functional
32757,functional
16856,functional
3503,functional
73404,functional
67755,functional
27131,non functional
36880,functional
61140,functional
6375,functional
57413,non functional
45534,non functional
57626,functional
62801,functional
11025,functional
42099,functional
68278,non functional
20349,functional
18762,functional
67374,functional
27139,functional
52382,functional
55389,functional
32770,functional
37475,functional
3618,functional
31199,functional
57876,functional
44128,functional
22587,functional
1143,functional
48065,functional
46380,functional
19960,functional
22394,functional
49214,functional
18540,functional
11726,functional
25907,functional
68307,functional
36577,functional
24211,functional
64039,functional
35159,functional
14928,functional
8754,functional
68130,functional
19092,functional
36898,functional
48574,non functional
54791,functional
57644,functional
14922,functional
64775,functional
38141,functional
43481,functional
36632,functional
4347,functional
73460,functional
26874,functional
50748,functional
33993,functional
11535,functional
13028,functional
66084,functional
63494,functional
5560,functional
17248,functional
12765,functional
72042,functional
30553,functional
15746,non functional
71754,functional
26176,functional
64029,functional
2448,functional
27549,functional
886,functional
62399,functional
70385,functional
43977,functional
2609,functional
63428,functional
57506,functional
31307,functional
9288,functional
22485,functional
57533,functional
24206,functional
16883,functional
73433,functional
59045,functional
62351,functional
32272,functional
35885,functional
39827,functional
63158,functional
28801,functional
21457,functional
37979,functional
47204,functional
57616,functional
35329,functional
10767,functional
39234,functional
28022,non functional
19427,functional
57156,functional
25669,functional
71153,non functional
17846,functional
22620,functional
28894,functional
2650,functional
7706,functional
23147,functional
4797,functional
13339,functional
4229,functional
15853,functional
15068,functional
35611,functional
32401,functional
62206,functional
35239,functional
18252,functional
21850,functional
47509,functional
13585,functional
16501,functional
9576,non functional
39351,functional
11435,non functional
40163,functional
13859,functional
50767,functional
1932,functional
15282,functional
73231,functional
22076,functional
32903,functional
31789,functional
67095,functional
41894,functional
24822,functional
40477,functional
43193,functional
33377,functional
5889,functional
68402,functional
11690,non functional
9583,functional
14643,functional
45285,functional
21082,non functional
11224,functional
708,functional
29402,functional
2132,functional
17297,non functional
63391,functional
65405,functional
53792,functional
33760,functional
36858,functional
21982,non functional
47898,functional
45931,functional
24282,functional
57867,functional
42870,functional
51026,functional
69496,non functional
46258,functional
53653,functional
8511,functional
45277,functional
12871,functional
73567,functional
37196,functional
33031,functional
50322,functional
37050,functional
40161,non functional
8596,functional
17636,functional
14577,functional
12822,functional
41075,functional
68842,functional
6796,functional
56069,functional
54247,functional
27638,functional
57276,functional
15827,functional
59544,functional
68917,non functional
32281,functional
14626,functional
45224,functional
21863,functional
13646,functional
62036,functional
19035,functional
46630,functional
15059,non functional
32074,non functional
32047,functional
9958,functional
38679,functional
28783,functional
25363,functional
57254,functional
37650,functional
37830,functional
55583,functional
47834,functional
40053,functional
35615,functional
41935,functional
53719,functional
42782,functional
24343,functional
44635,functional
46200,functional
16460,functional
17353,functional
24375,functional
5203,functional
62385,functional
56459,functional
29879,functional
35245,functional
4870,functional
43211,functional
49299,functional
24820,functional
31300,functional
3102,functional
65536,functional
72699,non functional
67398,functional
13994,functional
27826,functional
2681,functional
2389,functional
55799,functional
59952,non functional
52845,functional
7141,functional
28913,non functional
22001,functional
38907,functional
31701,functional
19800,non functional
68622,functional
41299,functional
63689,functional
64196,functional
3309,functional
52915,functional
73840,functional
20540,non functional
55800,functional
30448,functional
31637,functional
19040,functional
16127,functional
60465,functional
38724,functional
13307,functional
845,functional
36907,functional
39583,functional
33196,functional
14740,functional
52667,functional
403,functional
66786,functional
12745,functional
26571,non functional
21083,functional
55246,functional
41860,functional
65999,functional
8189,functional
3575,non functional
73396,functional
70645,functional
68346,functional
9481,functional
835,functional
35303,functional
62990,non functional
40591,functional
15240,functional
36088,functional
44542,functional
16684,functional
18841,functional
60453,functional
66939,functional
69334,functional
50057,functional
59836,functional
44365,functional
27877,functional
23909,functional
46084,functional
28159,functional
57935,functional
48599,functional
768,functional
27414,functional
32535,functional
41758,functional
24670,functional
31459,non functional
66195,functional
52075,functional
41587,functional
60141,functional
41043,functional
48121,functional
65965,functional
4887,functional
62128,functional
54823,functional
11461,functional
6405,functional
3604,functional
69465,functional
52159,functional
62523,functional
9031,functional
38142,functional
9976,functional
12457,functional
83,functional
41441,functional
37002,functional
14445,functional
49312,functional
37763,functional
18581,functional
17791,functional
37664,functional
55316,functional
67418,functional
62465,functional
8682,functional
8129,functional
6490,functional
58222,functional
54721,functional
62250,functional
13215,functional
40638,functional
52286,functional
56328,functional
66140,non functional
73270,functional
46918,non functional
37800,functional
42236,functional
57022,functional
32769,functional
60417,functional
18381,functional
16607,functional
34727,functional
65469,functional
44913,functional
50806,functional
40770,functional
3088,functional
55589,functional
56199,functional
43749,functional
70409,functional
47010,functional
30427,functional
14338,functional
70918,functional
55805,functional
46480,functional
6477,functional
68683,functional
64153,functional
5836,functional
47654,functional
47513,functional
70105,non functional
65915,functional
72961,functional
9641,functional
43467,non functional
24910,functional
5377,functional
65662,functional
68465,functional
9610,functional
13502,functional
53131,functional
41294,functional
29623,functional
69743,non functional
54200,functional
24857,functional
46305,functional
62264,functional
31079,functional
10433,functional
60084,functional
53252,functional
72898,functional
34460,functional
68561,functional
20908,functional
34485,functional
58522,non functional
19340,non functional
24072,functional
1597,functional
21617,non functional
60703,functional
54351,functional
3655,functional
52100,functional
34759,functional
55209,functional
73003,functional
29896,non functional
37159,functional
62494,functional
60549,non functional
13980,non functional
56243,functional
23544,functional
49792,functional
36789,functional
40035,functional
70871,functional
57744,functional
30902,functional
40155,functional
55484,functional
9531,functional
39758,functional
15287,functional
14628,functional
12434,functional
26802,functional
17956,non functional
9652,functional
73221,non functional
30495,non functional
25095,functional
30853,functional
7709,functional
71149,functional
65429,functional
2279,functional
58659,functional
304,functional
60334,functional
1632,functional
68282,functional
68297,functional
66942,functional
408,functional
40180,functional
16240,functional
55748,functional
10187,functional
30169,functional
45003,functional
67368,functional
59864,functional
17670,functional
45099,functional
33315,functional
15625,functional
71041,functional
14802,functional
36579,non functional
55771,functional
73294,functional
42193,non functional
22069,functional
33954,functional
65569,functional
14971,functional
47887,functional
427,functional
57770,functional
35802,functional
5807,non functional
29766,functional
71281,functional
44836,functional
70648,functional
24112,functional
16115,non functional
10119,functional
6607,functional
57604,functional
15591,functional
1602,functional
34772,functional
46063,functional
68082,functional
51738,functional
18645,functional
1137,functional
59135,functional
23404,functional
33150,functional
18511,functional
73329,functional
73192,functional
67741,functional
43292,functional
72788,functional
61551,functional
17789,functional
40009,functional
33599,functional
47355,functional
71793,functional
43387,functional
44743,functional
33357,functional
21868,functional
29768,functional
42053,functional
37361,functional
3315,functional
62411,functional
67518,functional
14299,non functional
49562,functional
56390,functional
6721,functional
34430,functional
25314,functional
14119,functional
3347,functional
15149,functional
48750,functional
35674,functional
41961,functional
48812,non functional
60551,functional
17295,functional
31612,functional
71357,functional
56135,functional
25672,functional
44392,functional
48738,functional
40319,functional
38029,functional
50190,functional
66802,functional
74030,functional
39928,functional
48430,non functional
34984,functional
8786,non functional
60578,functional
20077,functional
71368,functional
71308,functional
18764,functional
9785,non functional
1743,functional
49976,functional
13224,functional
38073,functional
35711,functional
9205,functional
46171,functional
15001,functional
33206,functional
74099,functional
14041,functional
50777,functional
42215,functional
42826,functional
55212,functional
39537,non functional
43814,functional
58252,functional
48764,functional
53458,functional
50722,functional
17719,functional
5930,functional
51351,functional
66807,functional
43438,functional
20409,functional
71135,functional
51458,functional
7648,functional
21366,functional
61076,functional
26404,functional
16368,non functional
20258,functional
4405,functional
13917,functional
37518,functional
16777,functional
60400,functional
10073,functional
13350,functional
49688,functional
40918,functional
58334,functional
17545,non functional
59015,functional
3374,functional
24887,functional
38209,functional
46723,functional
62578,functional
55412,functional
52049,functional
5862,functional
15371,functional
6153,functional
34233,functional
873,functional
24567,non functional
20024,functional
46539,non functional
14635,non functional
29072,functional
32469,functional
73330,functional
56572,functional
69285,functional
2874,functional
16767,functional
9209,functional
63473,functional
33718,functional
64374,functional
63068,functional
40865,functional
247,functional
22514,functional
69849,functional
30549,functional
16753,functional
71400,non functional
33403,functional
21798,functional
59754,functional
35196,functional
26403,functional
38262,functional
15274,functional
31525,functional
60960,functional
65784,functional
62754,functional
29093,functional
48681,functional
6743,functional
45227,functional
30267,functional
23140,functional
57490,functional
4504,functional
19727,functional
71984,functional
43209,functional
72753,non functional
61572,functional
18543,functional
56348,functional
7133,functional
46267,functional
68267,functional
37601,functional
31118,functional
54582,functional
50499,functional
43554,functional
44886,functional
58787,functional
65470,functional
36825,functional
24795,functional
34639,functional
25307,functional
14515,functional
12655,functional
55517,functional
57681,functional
7417,functional
4109,non functional
69600,functional
7298,functional
53236,functional
60624,functional
1003,functional
68752,functional
63430,functional
73116,functional
55839,functional
36337,functional
60805,functional
39460,functional
33838,functional
30167,functional
58613,functional
59808,functional
40549,functional
51032,functional
31718,functional
18162,functional
7034,functional
39121,functional
11108,functional
65501,functional
62107,functional
18398,functional
60414,functional
14785,functional
63813,functional
27645,functional
73011,functional
9092,functional
66593,functional
16257,functional
37407,functional
38761,functional
3892,functional
30201,functional
32743,functional
5390,functional
33240,functional
32675,functional
67404,functional
28539,functional
1420,functional
15260,functional
59841,functional
70159,functional
32808,functional
6351,functional
39453,functional
8670,functional
46548,functional
12409,functional
47267,functional
71579,functional
5667,functional
37668,functional
59805,functional
32419,non functional
28922,functional
69611,non functional
7385,non functional
72016,functional
30969,functional
27652,functional
26374,functional
2102,functional
31936,functional
56611,functional
67294,functional
61106,functional
61693,functional
18196,functional
27990,functional
43449,non functional
5510,functional
9456,functional
20064,functional
5036,functional
32625,functional
232,functional
41313,functional
19027,functional
59172,functional
32798,functional
72071,functional
59642,functional
25338,functional
7263,functional
36311,functional
41021,functional
25507,functional
13061,non functional
72432,functional
6206,functional
56627,functional
29762,functional
59072,functional
48905,functional
37413,functional
55075,functional
45487,functional
62706,functional
67613,functional
30321,functional
48653,functional
71656,functional
60220,functional
48882,functional
47930,functional
34624,functional
72388,non functional
22477,functional
35824,functional
63880,functional
18313,functional
68254,functional
25022,functional
69433,functional
25885,functional
37208,functional
37908,functional
38717,functional
9968,functional
41889,non functional
56035,functional
42184,functional
50180,functional
50236,functional
38455,functional
23513,non functional
26686,functional
4513,functional
39903,functional
13798,functional
6638,functional
69443,functional
11109,functional
24523,functional
74173,functional
10470,functional
10236,functional
69050,functional
12138,functional
23838,functional
38367,functional
21848,non functional
32979,functional
57277,functional
68921,functional
13624,functional
36372,functional
38226,functional
72608,functional
10086,non functional
40852,functional
5468,functional
14564,functional
14869,functional
51708,functional
71977,functional
6962,functional
63879,functional
32573,functional
17916,functional
6751,functional
63986,functional
73177,non functional
45035,functional
49432,functional
15138,functional
44294,functional
44835,functional
54139,functional
55173,functional
53406,functional
30316,functional
62649,functional
57346,functional
38968,functional
18570,functional
51189,functional
11932,non functional
23607,functional
2725,functional
45921,functional
11794,functional
71905,functional
22407,functional
9988,functional
62709,functional
4103,functional
32031,functional
64049,functional
15202,non functional
43269,functional
4618,functional
10357,functional
54833,functional
34051,functional
40950,functional
39236,functional
36833,functional
43134,functional
73212,functional
2884,functional
39952,functional
50042,functional
50557,functional
23619,functional
5557,functional
63793,functional
28098,functional
65379,functional
51144,functional
58047,non functional
65689,functional
4177,non functional
56600,non functional
44941,functional
39064,functional
71475,functional
1666,functional
56113,functional
52151,functional
17362,functional
60418,functional
8056,functional
51482,non functional
20255,functional
8231,non functional
42028,functional
45143,functional
52875,non functional
47215,functional
74007,functional
17130,functional
33781,non functional
41964,functional
54373,functional
64401,functional
60230,functional
34010,functional
50437,functional
32418,functional
60225,functional
48074,functional
40255,functional
32098,functional
22920,functional
47440,functional
48973,functional
3430,functional
18302,functional
62512,functional
53350,functional
59668,functional
28773,functional
60419,functional
11105,functional
18575,functional
58045,functional
38858,functional
790,functional
23094,functional
6060,functional
17058,functional
30515,functional
4680,functional
60998,functional
58791,functional
35496,functional
50927,functional
7299,functional
35530,functional
25574,functional
37395,non functional
51751,functional
4692,functional
63243,functional
13209,functional
57466,non functional
24805,functional
13175,functional
45458,functional
61168,functional
30529,functional
39736,functional
65319,non functional
74132,functional
42599,functional
2796,functional
73499,functional
24219,non functional
73750,functional
22997,functional
70130,functional
18610,functional
27274,non functional
15506,functional
31350,functional
6648,functional
13986,functional
34336,non functional
65821,functional
3251,functional
69872,functional
72307,functional
63842,functional
66400,functional
63743,functional
57662,functional
41590,functional
1028,functional
70386,functional
270,functional
7741,functional
51494,functional
17745,functional
30694,functional
22353,functional
15999,functional
44899,functional
55378,functional
10361,non functional
10188,functional
72490,functional
47593,functional
7684,functional
220,non functional
54144,functional
23078,functional
6596,functional
44020,functional
7436,functional
12722,functional
43260,functional
56685,functional
71674,functional
65262,functional
23951,functional
20820,functional
42695,functional
50858,functional
54849,functional
73657,functional
40341,functional
15360,functional
10558,functional
33690,functional
12091,functional
8732,functional
72557,non functional
54331,functional
24883,functional
6212,functional
71164,functional
13895,functional
62758,functional
54648,functional
72980,functional
44161,functional
58193,functional
41792,functional
49261,functional
30731,functional
74071,functional
19087,functional
18929,functional
67835,functional
40700,functional
38284,functional
10859,functional
33351,functional
6000,functional
65777,functional
50359,functional
25321,functional
26931,functional
25739,functional
60667,functional
53203,functional
35047,functional
67273,non functional
53993,functional
33057,functional
39913,functional
54585,functional
56482,functional
21138,functional
52626,functional
24427,functional
11175,functional
10208,functional
38066,functional
71979,functional
32484,functional
3816,functional
5591,functional
32619,functional
60682,functional
4967,functional
40623,functional
36388,functional
62534,functional
36461,functional
34330,functional
9231,functional
34543,functional
21770,functional
28678,functional
19013,functional
10561,functional
57113,functional
31470,functional
14287,functional
54436,functional
16031,functional
61570,functional
42546,functional
56558,functional
28884,functional
29671,functional
35023,functional
68900,functional
43469,functional
35732,non functional
3257,functional
41407,functional
22697,functional
29437,functional
40651,functional
32702,functional
67020,functional
41809,functional
10523,functional
67167,functional
29495,functional
67260,functional
726,functional
33409,functional
16916,functional
12557,non functional
27532,functional
48476,functional
69878,functional
26155,functional
25411,functional
40268,functional
64437,functional
60066,functional
23974,functional
65998,functional
54108,functional
35535,non functional
6073,functional
39489,functional
45024,functional
27758,functional
7177,functional
62658,functional
29750,functional
67131,functional
44809,functional
6992,functional
54420,functional
12269,functional
16599,functional
26923,functional
19735,functional
45120,functional
56869,functional
22073,functional
34016,functional
789,functional
34849,functional
73547,functional
67445,functional
30009,functional
2981,functional
20945,functional
49767,functional
42177,functional
6166,functional
26303,functional
59944,functional
23248,functional
12143,functional
21066,non functional
38464,functional
31813,functional
28468,functional
42358,functional
62208,functional
17787,functional
58743,functional
13056,functional
36750,functional
24659,functional
59879,functional
1565,functional
11764,functional
31508,functional
53891,non functional
56827,functional
69856,functional
59624,functional
68185,functional
24241,functional
30638,functional
14648,functional
35700,functional
62978,functional
19269,functional
26903,functional
30234,functional
41519,functional
73264,functional
73004,non functional
22020,functional
22263,non functional
64078,functional
60197,functional
14185,functional
55570,functional
9360,functional
14935,functional
58508,functional
31082,functional
32612,functional
45879,functional
23881,functional
39417,functional
17959,functional
68016,functional
40113,functional
8443,functional
42485,functional
9537,functional
26267,functional
10226,non functional
47207,functional
16559,functional
33868,functional
11422,functional
56888,functional
48828,functional
52593,functional
6829,functional
17949,functional
63394,non functional
10159,functional
44960,functional
6996,functional
66197,functional
4376,functional
85,functional
44479,functional
70067,functional
62364,functional
10598,functional
59390,functional
63314,functional
52861,functional
6997,functional
68972,functional
2064,non functional
65182,functional
27626,functional
9024,functional
73229,non functional
9282,functional
10705,functional
39080,functional
60222,functional
27194,functional
61832,functional
22547,functional
59404,functional
73413,functional
31624,functional
11456,functional
28826,non functional
31610,non functional
44786,functional
21835,functional
14486,functional
22929,functional
13884,functional
20965,functional
74024,functional
42108,functional
1483,functional
16356,functional
57245,functional
70577,functional
62495,functional
63534,functional
70160,functional
65946,functional
19025,non functional
53654,functional
9991,functional
36580,functional
52494,functional
12054,functional
50614,functional
57240,functional
69146,functional
44846,functional
71306,functional
48902,functional
24744,functional
7736,functional
37497,non functional
47335,functional
24229,functional
48840,functional
56020,functional
52122,functional
51296,functional
33951,functional
10116,functional
39021,functional
28269,functional
51108,functional
57511,functional
131,functional
20818,non functional
18685,functional
55299,functional
19429,functional
44568,functional
17311,functional
67221,functional
39771,functional
54206,functional
11631,functional
54184,functional
21662,functional
22557,functional
29977,non functional
61978,functional
71029,functional
71545,functional
41633,functional
31151,functional
66436,functional
63946,functional
38188,functional
34213,functional
4549,functional
53298,functional
26116,functional
35201,functional
62945,functional
53722,functional
364,non functional
37073,non functional
21170,functional
2000,functional
64167,functional
22019,functional
29755,functional
24897,functional
41234,functional
5760,functional
34643,functional
45589,functional
912,functional
38801,functional
25332,functional
13684,functional
72162,functional
30220,functional
71433,functional
71586,functional
7357,functional
65267,functional
66174,functional
20244,non functional
63359,functional
69346,functional
22787,non functional
27137,functional
71027,functional
6246,functional
18109,functional
60896,functional
67951,functional
11979,functional
70097,functional
71971,functional
58935,functional
14900,functional
11977,functional
15008,functional
28628,functional
15945,functional
38705,functional
1121,functional
14151,functional
7318,functional
63612,functional
3321,functional
73632,functional
63841,functional
18006,functional
52088,functional
14865,functional
66261,functional
71461,functional
43239,functional
48116,functional
27614,functional
64045,functional
35743,non functional
61954,functional
64801,functional
11942,functional
66097,functional
32300,functional
23828,functional
31425,functional
62487,functional
27458,functional
13259,functional
11095,functional
50055,functional
65877,functional
10858,functional
46822,functional
36997,functional
32415,non functional
62020,functional
29268,functional
547,functional
73791,functional
54494,non functional
50634,functional
20889,functional
20603,functional
6151,functional
55569,functional
35221,functional
67630,functional
30611,functional
28075,functional
35852,functional
7228,functional
14483,non functional
14046,functional
42124,functional
58184,non functional
14256,functional
55150,functional
24155,functional
65836,functional
30949,functional
5851,functional
32080,functional
26196,functional
31604,non functional
20318,functional
10512,functional
4765,functional
63436,functional
42382,functional
9364,functional
154,functional
59676,functional
18190,functional
65305,functional
47491,functional
48637,functional
45632,functional
52421,functional
52187,functional
40994,functional
72334,functional
15817,functional
53443,functional
36477,functional
41328,functional
61130,functional
38685,functional
10007,functional
2049,functional
2544,functional
10911,functional
62746,functional
19083,functional
61474,functional
6625,functional
41287,functional
50653,functional
7236,functional
34575,functional
13491,functional
62968,functional
61977,functional
56890,functional
58685,functional
42175,functional
17170,non functional
43530,functional
53946,functional
23485,non functional
43713,functional
33066,functional
22634,non functional
4956,functional
30477,functional
34585,functional
28404,functional
26832,functional
61232,functional
20718,functional
35046,functional
32886,functional
40886,functional
32305,functional
35451,functional
49989,functional
11782,functional
51187,functional
23879,non functional
73248,non functional
15989,functional
30014,non functional
40533,functional
52854,functional
44792,functional
11353,functional
49867,functional
65130,functional
66362,non functional
64207,non functional
36083,functional
22654,functional
41793,functional
54923,functional
69759,functional
38964,functional
42772,non functional
69271,functional
32902,functional
44978,functional
58649,non functional
65478,functional
26921,functional
21918,functional
27265,functional
63206,functional
19867,functional
16989,functional
27820,functional
40269,functional
36572,functional
52922,functional
63074,functional
11357,non functional
64037,functional
64017,non functional
46109,functional
31830,functional
28424,functional
8785,functional
71436,functional
35351,functional
22310,functional
16768,functional
14777,functional
9387,functional
30056,functional
39410,functional
17573,functional
34068,functional
8540,functional
8151,functional
65485,functional
30843,functional
72265,functional
43366,functional
35576,non functional
7773,functional
31904,non functional
17473,functional
56891,functional
11626,functional
41523,functional
73662,functional
65447,functional
25322,functional
25020,functional
69812,non functional
18359,functional
20730,functional
38709,functional
28611,functional
61030,non functional
42249,functional
57372,functional
29808,functional
56189,functional
50217,functional
6238,functional
55092,functional
54937,functional
23029,functional
31919,functional
23681,functional
35967,functional
52776,functional
33211,functional
71106,functional
56613,functional
55972,functional
8125,functional
64913,functional
28023,functional
48960,non functional
64386,functional
20674,non functional
69859,functional
6934,functional
65772,functional
26950,functional
7580,functional
70270,functional
49725,functional
69891,non functional
46214,functional
45308,functional
71940,functional
52306,functional
33114,functional
3463,functional
61924,functional
25823,functional
73357,functional
29645,functional
10284,functional
46816,functional
47183,functional
6256,functional
2203,non functional
29516,functional
58859,functional
33250,functional
36057,functional
10031,functional
2151,functional
552,functional
31335,functional
8617,functional
46760,functional
26805,functional
67486,functional
45591,functional
21355,functional
38432,functional
43462,non functional
36894,functional
61686,functional
54784,functional
53768,functional
33461,functional
68492,functional
18401,functional
42483,functional
7955,functional
71365,functional
33389,functional
